1529400970;eth0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529400970;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529400971;eth0;774.45;7201.60;7976.05;3608;388;7.98;17.96;25.95;9;4;0.00;0.00;0;0
1529400971;total;774.45;7201.60;7976.05;3608;388;7.98;17.96;25.95;9;4;0.00;0.00;0;0
1529400972;eth0;688.62;1860.28;2548.90;932;345;5.99;15.97;21.96;8;3;0.00;0.00;0;0
1529400972;total;688.62;1860.28;2548.90;932;345;5.99;15.97;21.96;8;3;0.00;0.00;0;0
1529400972;eth0;232.00;3976.00;4208.00;1988;116;2.00;8.00;10.00;4;1;0.00;0.00;0;0
1529400972;total;232.00;3976.00;4208.00;1988;116;2.00;8.00;10.00;4;1;0.00;0.00;0;0
1529400973;eth0;8421.16;11037.92;19459.08;5530;4219;19.96;31.94;51.90;16;10;0.00;0.00;0;0
1529400973;total;8421.16;11037.92;19459.08;5530;4219;19.96;31.94;51.90;16;10;0.00;0.00;0;0
1529400973;eth0;968.00;5228.00;6196.00;2614;484;10.00;16.00;26.00;8;5;0.00;0.00;0;0
1529400973;total;968.00;5228.00;6196.00;2614;484;10.00;16.00;26.00;8;5;0.00;0.00;0;0
1529400974;eth0;614.77;2409.18;3023.95;1207;308;5.99;15.97;21.96;8;3;0.00;0.00;0;0
1529400974;total;614.77;2409.18;3023.95;1207;308;5.99;15.97;21.96;8;3;0.00;0.00;0;0
1529400974;eth0;850.00;4378.00;5228.00;2189;425;8.00;22.00;30.00;11;4;0.00;0.00;0;0
1529400974;total;850.00;4378.00;5228.00;2189;425;8.00;22.00;30.00;11;4;0.00;0.00;0;0
1529400975;eth0;690.62;2287.43;2978.04;1146;346;5.99;15.97;21.96;8;3;0.00;0.00;0;0
1529400975;total;690.62;2287.43;2978.04;1146;346;5.99;15.97;21.96;8;3;0.00;0.00;0;0
1529400975;eth0;838.00;2104.00;2942.00;1052;419;6.00;14.00;20.00;7;3;0.00;0.00;0;0
1529400975;total;838.00;2104.00;2942.00;1052;419;6.00;14.00;20.00;7;3;0.00;0.00;0;0
1529400976;eth0;1113.77;2514.97;3628.74;1260;558;9.98;21.96;31.94;11;5;0.00;0.00;0;0
1529400976;total;1113.77;2514.97;3628.74;1260;558;9.98;21.96;31.94;11;5;0.00;0.00;0;0
1529400976;eth0;230.00;652.00;882.00;326;115;2.00;6.00;8.00;3;1;0.00;0.00;0;0
1529400976;total;230.00;652.00;882.00;326;115;2.00;6.00;8.00;3;1;0.00;0.00;0;0
1529400977;eth0;459.08;1209.58;1668.66;606;230;3.99;9.98;13.97;5;2;0.00;0.00;0;0
1529400977;total;459.08;1209.58;1668.66;606;230;3.99;9.98;13.97;5;2;0.00;0.00;0;0
1529400977;eth0;694.00;2720.00;3414.00;1360;347;6.00;16.00;22.00;8;3;0.00;0.00;0;0
1529400977;total;694.00;2720.00;3414.00;1360;347;6.00;16.00;22.00;8;3;0.00;0.00;0;0
