1529400970;eth0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529400970;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529400971;eth0;1744.51;365.27;2109.78;183;874;7.98;3.99;11.98;2;4;0.00;0.00;0;0
1529400971;total;1744.51;365.27;2109.78;183;874;7.98;3.99;11.98;2;4;0.00;0.00;0;0
1529400971;eth0;2662.00;288.00;2950.00;144;1331;4.00;6.00;10.00;3;2;0.00;0.00;0;0
1529400971;total;2662.00;288.00;2950.00;144;1331;4.00;6.00;10.00;3;2;0.00;0.00;0;0
1529400972;eth0;654.69;3259.48;3914.17;1633;328;3.99;7.98;11.98;4;2;0.00;0.00;0;0
1529400972;total;654.69;3259.48;3914.17;1633;328;3.99;7.98;11.98;4;2;0.00;0.00;0;0
1529400972;eth0;0.00;276.00;276.00;138;0;0.00;6.00;6.00;3;0;0.00;0.00;0;0
1529400972;total;0.00;276.00;276.00;138;0;0.00;6.00;6.00;3;0;0.00;0.00;0;0
1529400973;eth0;654.69;185.63;840.32;93;328;3.99;2.00;5.99;1;2;0.00;0.00;0;0
1529400973;total;654.69;185.63;840.32;93;328;3.99;2.00;5.99;1;2;0.00;0.00;0;0
1529400973;eth0;0.00;460.00;460.00;230;0;0.00;10.00;10.00;5;0;0.00;0.00;0;0
1529400973;total;0.00;460.00;460.00;230;0;0.00;10.00;10.00;5;0;0.00;0.00;0;0
1529400974;eth0;1744.51;640.72;2385.23;321;874;7.98;9.98;17.96;5;4;0.00;0.00;0;0
1529400974;total;1744.51;640.72;2385.23;321;874;7.98;9.98;17.96;5;4;0.00;0.00;0;0
1529400974;eth0;0.00;184.00;184.00;92;0;0.00;4.00;4.00;2;0;0.00;0.00;0;0
1529400974;total;0.00;184.00;184.00;92;0;0.00;4.00;4.00;2;0;0.00;0.00;0;0
1529400975;eth0;654.69;461.08;1115.77;231;328;3.99;7.98;11.98;4;2;0.00;0.00;0;0
1529400975;total;654.69;461.08;1115.77;231;328;3.99;7.98;11.98;4;2;0.00;0.00;0;0
1529400975;eth0;1272.00;1160.00;2432.00;580;636;8.00;20.00;28.00;10;4;0.00;0.00;0;0
1529400975;total;1272.00;1160.00;2432.00;580;636;8.00;20.00;28.00;10;4;0.00;0.00;0;0
1529400976;eth0;654.69;185.63;840.32;93;328;3.99;2.00;5.99;1;2;0.00;0.00;0;0
1529400976;total;654.69;185.63;840.32;93;328;3.99;2.00;5.99;1;2;0.00;0.00;0;0
1529400976;eth0;0.00;91.82;91.82;46;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1529400976;total;0.00;92.00;92.00;46;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1529400977;eth0;1744.51;548.90;2293.41;275;874;7.98;7.98;15.97;4;4;0.00;0.00;0;0
1529400977;total;1744.51;548.90;2293.41;275;874;7.98;7.98;15.97;4;4;0.00;0.00;0;0
1529400977;eth0;0.00;460.00;460.00;230;0;0.00;10.00;10.00;5;0;0.00;0.00;0;0
