1529389763;eth0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529389763;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529389764;eth0;0.00;91.82;91.82;46;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1529389764;total;0.00;91.82;91.82;46;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1529389764;eth0;660.00;282.00;942.00;141;330;4.00;4.00;8.00;2;2;0.00;0.00;0;0
1529389764;total;660.00;282.00;942.00;141;330;4.00;4.00;8.00;2;2;0.00;0.00;0;0
1529389765;eth0;1091.82;185.63;1277.45;93;547;3.99;2.00;5.99;1;2;0.00;0.00;0;0
1529389765;total;1091.82;185.63;1277.45;93;547;3.99;2.00;5.99;1;2;0.00;0.00;0;0
1529389765;eth0;660.00;3362.00;4022.00;1681;330;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389765;total;660.00;3362.00;4022.00;1681;330;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389766;eth0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529389766;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529389766;eth0;660.00;190.00;850.00;95;330;4.00;2.00;6.00;1;2;0.00;0.00;0;0
1529389766;total;660.00;190.00;850.00;95;330;4.00;2.00;6.00;1;2;0.00;0.00;0;0
1529389767;eth0;2656.69;207.58;2864.27;104;1331;3.99;3.99;7.98;2;2;0.00;0.00;0;0
1529389767;total;2656.69;207.58;2864.27;104;1331;3.99;3.99;7.98;2;2;0.00;0.00;0;0
1529389767;eth0;660.00;466.00;1126.00;233;330;4.00;8.00;12.00;4;2;0.00;0.00;0;0
1529389767;total;660.00;466.00;1126.00;233;330;4.00;8.00;12.00;4;2;0.00;0.00;0;0
1529389768;eth0;1091.82;277.45;1369.26;139;547;3.99;3.99;7.98;2;2;0.00;0.00;0;0
1529389768;total;1091.82;277.45;1369.26;139;547;3.99;3.99;7.98;2;2;0.00;0.00;0;0
1529389768;eth0;760.00;282.00;1042.00;141;380;6.00;4.00;10.00;2;3;0.00;0.00;0;0
1529389768;total;760.00;282.00;1042.00;141;380;6.00;4.00;10.00;2;3;0.00;0.00;0;0
1529389769;eth0;0.00;183.63;183.63;92;0;0.00;3.99;3.99;2;0;0.00;0.00;0;0
1529389769;total;0.00;183.63;183.63;92;0;0.00;3.99;3.99;2;0;0.00;0.00;0;0
1529389769;eth0;660.00;742.00;1402.00;371;330;4.00;14.00;18.00;7;2;0.00;0.00;0;0
1529389769;total;660.00;742.00;1402.00;371;330;4.00;14.00;18.00;7;2;0.00;0.00;0;0
1529389770;eth0;0.00;1512.97;1512.97;758;0;0.00;9.98;9.98;5;0;0.00;0.00;0;0
1529389770;total;0.00;1512.97;1512.97;758;0;0.00;9.98;9.98;5;0;0.00;0.00;0;0
1529389770;eth0;1832.00;1074.00;2906.00;537;916;10.00;16.00;26.00;8;5;0.00;0.00;0;0
1529389770;total;1832.00;1074.00;2906.00;537;916;10.00;16.00;26.00;8;5;0.00;0.00;0;0
1529389771;eth0;1091.82;461.08;1552.89;231;547;3.99;7.98;11.98;4;2;0.00;0.00;0;0
1529389771;total;1091.82;461.08;1552.89;231;547;3.99;7.98;11.98;4;2;0.00;0.00;0;0
1529389771;eth0;660.00;650.00;1310.00;325;330;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389771;total;660.00;650.00;1310.00;325;330;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389772;eth0;0.00;275.45;275.45;138;0;0.00;5.99;5.99;3;0;0.00;0.00;0;0
1529389772;total;0.00;275.45;275.45;138;0;0.00;5.99;5.99;3;0;0.00;0.00;0;0
1529389772;eth0;660.00;558.00;1218.00;279;330;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389772;total;660.00;558.00;1218.00;279;330;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389773;eth0;0.00;91.82;91.82;46;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1529389773;total;0.00;91.82;91.82;46;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1529389773;eth0;660.00;558.00;1218.00;279;330;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389773;total;660.00;558.00;1218.00;279;330;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389774;eth0;1091.82;369.26;1461.08;185;547;3.99;5.99;9.98;3;2;0.00;0.00;0;0
1529389774;total;1091.82;369.26;1461.08;185;547;3.99;5.99;9.98;3;2;0.00;0.00;0;0
1529389774;eth0;660.00;466.00;1126.00;233;330;4.00;8.00;12.00;4;2;0.00;0.00;0;0
1529389774;total;660.00;466.00;1126.00;233;330;4.00;8.00;12.00;4;2;0.00;0.00;0;0
1529389775;eth0;0.00;91.82;91.82;46;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1529389775;total;0.00;91.82;91.82;46;0;0.00;2.00;2.00;1;0;0.00;0.00;0;0
1529389775;eth0;660.00;650.00;1310.00;325;330;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389775;total;660.00;650.00;1310.00;325;330;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389776;eth0;0.00;183.63;183.63;92;0;0.00;3.99;3.99;2;0;0.00;0.00;0;0
1529389776;total;0.00;183.63;183.63;92;0;0.00;3.99;3.99;2;0;0.00;0.00;0;0
1529389776;eth0;660.00;558.00;1218.00;279;330;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389776;total;660.00;558.00;1218.00;279;330;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389777;eth0;1091.82;369.26;1461.08;185;547;3.99;5.99;9.98;3;2;0.00;0.00;0;0
1529389777;total;1091.82;369.26;1461.08;185;547;3.99;5.99;9.98;3;2;0.00;0.00;0;0
1529389777;eth0;660.00;650.00;1310.00;325;330;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389777;total;660.00;650.00;1310.00;325;330;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389778;eth0;0.00;3257.49;3257.49;1632;0;0.00;9.98;9.98;5;0;0.00;0.00;0;0
1529389778;total;0.00;3257.49;3257.49;1632;0;0.00;9.98;9.98;5;0;0.00;0.00;0;0
1529389778;eth0;660.00;282.00;942.00;141;330;4.00;4.00;8.00;2;2;0.00;0.00;0;0
1529389778;total;660.00;282.00;942.00;141;330;4.00;4.00;8.00;2;2;0.00;0.00;0;0
