1529389471;eth0;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529389471;total;0.00;0.00;0.00;0;0;0.00;0.00;0.00;0;0;0.00;0.00;0;0
1529389471;eth0;468.00;1220.00;1688.00;610;234;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389471;total;468.00;1220.00;1688.00;610;234;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389472;eth0;233.53;838.32;1071.86;420;117;2.00;9.98;11.98;5;1;0.00;0.00;0;0
1529389472;total;233.53;838.32;1071.86;420;117;2.00;9.98;11.98;5;1;0.00;0.00;0;0
1529389472;eth0;468.00;4208.00;4676.00;2104;234;4.00;14.00;18.00;7;2;0.00;0.00;0;0
1529389472;total;468.00;4208.00;4676.00;2104;234;4.00;14.00;18.00;7;2;0.00;0.00;0;0
1529389473;eth0;233.53;654.69;888.22;328;117;2.00;5.99;7.98;3;1;0.00;0.00;0;0
1529389473;total;233.53;654.69;888.22;328;117;2.00;5.99;7.98;3;1;0.00;0.00;0;0
1529389473;eth0;696.00;1684.00;2380.00;842;348;6.00;18.00;24.00;9;3;0.00;0.00;0;0
1529389473;total;696.00;1684.00;2380.00;842;348;6.00;18.00;24.00;9;3;0.00;0.00;0;0
1529389474;eth0;946.11;3974.05;4920.16;1991;474;7.98;25.95;33.93;13;4;0.00;0.00;0;0
1529389474;total;946.11;3974.05;4920.16;1991;474;7.98;25.95;33.93;13;4;0.00;0.00;0;0
1529389474;eth0;468.00;1312.00;1780.00;656;234;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389474;total;468.00;1312.00;1780.00;656;234;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389475;eth0;233.53;838.32;1071.86;420;117;2.00;9.98;11.98;5;1;0.00;0.00;0;0
1529389475;total;233.53;838.32;1071.86;420;117;2.00;9.98;11.98;5;1;0.00;0.00;0;0
1529389475;eth0;468.00;1312.00;1780.00;656;234;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389475;total;468.00;1312.00;1780.00;656;234;4.00;12.00;16.00;6;2;0.00;0.00;0;0
1529389476;eth0;233.53;1205.59;1439.12;604;117;2.00;17.96;19.96;9;1;0.00;0.00;0;0
1529389476;total;233.53;1205.59;1439.12;604;117;2.00;17.96;19.96;9;1;0.00;0.00;0;0
1529389476;eth0;1228.00;1520.00;2748.00;760;614;8.00;16.00;24.00;8;4;0.00;0.00;0;0
1529389476;total;1228.00;1520.00;2748.00;760;614;8.00;16.00;24.00;8;4;0.00;0.00;0;0
1529389477;eth0;946.11;3698.60;4644.71;1853;474;7.98;19.96;27.94;10;4;0.00;0.00;0;0
1529389477;total;946.11;3698.60;4644.71;1853;474;7.98;19.96;27.94;10;4;0.00;0.00;0;0
1529389477;eth0;468.00;1220.00;1688.00;610;234;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389477;total;468.00;1220.00;1688.00;610;234;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389478;eth0;233.53;838.32;1071.86;420;117;2.00;9.98;11.98;5;1;0.00;0.00;0;0
1529389478;total;233.53;838.32;1071.86;420;117;2.00;9.98;11.98;5;1;0.00;0.00;0;0
1529389478;eth0;468.00;1220.00;1688.00;610;234;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389478;total;468.00;1220.00;1688.00;610;234;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389479;eth0;233.53;654.69;888.22;328;117;2.00;5.99;7.98;3;1;0.00;0.00;0;0
1529389479;total;233.53;654.69;888.22;328;117;2.00;5.99;7.98;3;1;0.00;0.00;0;0
1529389479;eth0;468.00;1220.00;1688.00;610;234;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389479;total;468.00;1220.00;1688.00;610;234;4.00;10.00;14.00;5;2;0.00;0.00;0;0
1529389480;eth0;946.11;3698.60;4644.71;1853;474;7.98;19.96;27.94;10;4;0.00;0.00;0;0
